job_id,asset_id,crew_id,start_time,end_time,job_type,shift_type,planned_deenergize,checklist_passed,supervisor_confirmed,crew_avg_experience_years,recent_hours_worked_48h,asset_voltage_level,asset_age_years,maintenance_last_days,region_hotspot_score,incidents_area_30d,weather_precip_1h,lightning_nearby_1h,V_rms_mean_5m,V_rms_std_5m,V_slope_5m,frequency_dev_std_5m,V_drop_count_15m,I_rms_mean_5m,I_inrush_count_1h,thd_percent_1h,arc_event_count_1h,ground_fault_flag_24h,transformer_temp_max_24h,leakage_current_max_24h,sensor_comm_loss_flag,incident_flag,severity,near_miss_flag
J4669,A174,C110,2025-08-07 06:06:00,2025-08-07 07:19:00,maintenance,day,1,1,1,3.9,11.8,11,22,182,0.083,0,0.0,0,11007,50,-0.859,0.0278,0,31.1,0,1.17,0,0,58.3,0.7,0,0,none,0
J4670,A137,C43,2025-02-09 02:27:00,2025-02-09 05:01:00,repair,night,0,1,1,9.8,11.2,22,1,262,0.057,1,0.0,0,22132,9,-0.327,0.0435,0,69.2,0,0.52,0,0,58.3,1.09,0,0,none,0
J4671,A186,C31,2025-04-05 03:25:00,2025-04-05 04:16:00,maintenance,night,1,1,1,5.0,18.2,22,27,13,0.025,1,0.0,0,22211,13,0.378,0.0203,0,24.3,1,4.64,0,0,58.4,0.04,0,0,none,0
J4672,A221,C156,2025-06-27 03:35:00,2025-06-27 04:21:00,maintenance,night,1,1,1,5.0,1.0,11,15,293,0.184,0,0.0,0,10979,178,0.158,0.0585,0,27.9,0,1.02,1,0,50.5,0.77,0,0,none,1
J4673,A290,C22,2025-08-05 19:49:00,2025-08-05 21:40:00,inspection,day,1,1,0,6.8,0.0,132,10,71,0.326,1,0.0,0,132065,151,0.074,0.0158,1,58.8,0,1.62,0,0,68.4,0.83,0,0,none,0
J4674,A240,C112,2025-01-24 18:28:00,2025-01-24 20:23:00,repair,day,0,1,1,8.6,9.4,22,11,73,0.124,0,0.0,0,22033,69,0.275,0.0021,0,49.1,2,1.0,0,0,59.8,0.76,0,0,none,0
J4675,A167,C31,2025-05-27 08:28:00,2025-05-27 09:59:00,maintenance,day,1,1,1,9.4,9.9,33,14,209,0.272,0,0.0,0,33307,81,0.016,0.0362,0,44.5,0,2.58,0,0,69.8,0.6,0,0,none,0
J4676,A202,C138,2025-10-23 01:11:00,2025-10-23 02:34:00,repair,night,0,1,0,7.1,9.0,22,1,370,0.097,0,0.0,0,22111,167,-0.638,0.025,0,74.8,1,1.11,0,0,52.5,1.5,0,0,none,0
J4677,A211,C208,2025-01-31 04:32:00,2025-01-31 06:30:00,inspection,night,1,1,1,8.3,19.4,11,52,28,0.186,0,0.15,0,10764,78,0.663,0.0327,0,0.1,0,0.86,0,0,58.1,0.23,0,0,none,0
J4678,A278,C43,2025-08-05 09:01:00,2025-08-05 09:59:00,maintenance,day,0,1,0,0.5,18.8,66,4,32,0.571,0,0.0,0,66041,94,-0.867,0.0559,0,39.1,0,0.32,0,0,60.9,1.2,0,0,none,0
J4679,A295,C44,2025-08-12 12:15:00,2025-08-12 13:15:00,maintenance,day,1,1,1,1.8,22.2,11,7,68,0.067,0,0.0,0,10751,190,0.229,0.0347,0,36.7,0,3.43,0,0,65.4,1.53,0,0,none,0
J4680,A223,C153,2025-04-06 18:08:00,2025-04-06 20:13:00,maintenance,day,0,1,0,5.2,7.3,22,2,81,0.431,0,0.0,0,21888,97,0.26,0.0093,0,8.9,0,1.5,0,0,55.4,0.16,0,0,none,0
J4681,A150,C134,2025-02-23 14:15:00,2025-02-23 15:00:00,maintenance,day,1,1,0,1.7,15.0,11,11,126,0.35,0,0.0,0,11037,164,0.513,0.0191,1,2.1,1,0.7,0,0,53.4,0.15,0,0,none,0
J4682,A201,C176,2025-02-14 15:47:00,2025-02-14 18:26:00,maintenance,day,1,1,0,8.5,22.1,66,6,339,0.078,0,0.0,0,65775,88,-0.018,0.0224,0,24.6,0,0.52,0,0,61.9,0.89,0,0,none,0
J4683,A246,C60,2025-08-03 11:57:00,2025-08-03 13:49:00,maintenance,day,1,1,1,5.6,14.0,11,6,489,0.188,0,0.0,0,10798,18,-1.022,0.0452,0,4.7,0,0.85,0,0,70.1,0.14,0,0,none,0
J4684,A243,C167,2025-09-29 01:46:00,2025-09-29 02:52:00,maintenance,night,1,1,1,8.9,4.7,11,6,589,0.385,0,0.5,0,10881,72,0.116,0.0377,2,29.9,0,4.66,0,0,53.4,0.38,0,0,none,0
J4685,A288,C144,2025-03-07 23:48:00,2025-03-08 00:45:00,repair,night,0,1,1,13.0,2.2,11,9,45,0.297,0,0.0,0,11155,112,0.999,0.0097,0,5.0,0,2.78,0,0,56.1,1.38,0,0,none,0
J4686,A163,C72,2025-04-09 19:52:00,2025-04-09 21:17:00,repair,day,0,1,1,8.2,22.6,33,2,326,0.177,1,1.91,0,33067,19,0.666,0.0051,2,47.6,1,0.91,0,0,58.7,1.14,0,0,none,0
J4687,A118,C78,2025-03-06 05:33:00,2025-03-06 06:58:00,inspection,night,1,1,1,12.1,10.4,22,21,62,0.127,0,0.36,0,22196,1,-0.109,0.0173,0,13.3,0,1.64,0,0,55.4,0.58,0,0,none,0
J4688,A298,C120,2025-03-28 21:49:00,2025-03-28 23:54:00,maintenance,night,1,1,1,4.3,9.6,22,8,232,0.164,0,0.24,0,21805,6,0.324,0.0106,1,65.7,0,1.23,0,0,51.8,2.47,0,0,none,0
J4689,A182,C185,2025-06-09 07:36:00,2025-06-09 10:41:00,maintenance,day,1,1,1,3.5,25.6,22,10,101,0.052,0,0.0,0,21587,64,0.523,0.0115,1,55.0,0,1.49,0,0,58.8,0.09,0,0,none,0
J4690,A247,C32,2025-05-21 13:55:00,2025-05-21 15:21:00,repair,day,0,1,1,8.1,17.3,66,8,470,0.012,0,0.0,0,66088,72,0.234,0.026,0,65.4,0,1.57,0,0,53.5,0.15,0,0,none,0
J4691,A128,C181,2025-04-24 18:34:00,2025-04-24 19:34:00,maintenance,day,1,1,1,5.4,16.2,22,11,111,0.227,1,0.5,0,22079,72,-0.223,0.0331,1,3.2,2,2.99,0,0,59.2,0.4,0,0,none,0
J4692,A205,C118,2025-07-07 18:43:00,2025-07-07 19:48:00,repair,day,0,1,1,2.5,23.4,132,7,40,0.239,1,0.0,0,132414,37,0.269,0.0309,0,52.9,0,2.29,0,0,57.5,0.49,0,0,none,0
J4693,A193,C99,2025-05-06 20:11:00,2025-05-06 22:48:00,emergency,night,0,1,0,4.8,8.5,22,11,9,0.191,0,0.0,0,21811,122,-0.046,0.0019,0,55.6,1,2.3,0,0,70.5,0.17,0,0,none,0
J4694,A148,C92,2025-09-29 11:19:00,2025-09-29 12:58:00,maintenance,day,1,1,1,2.4,6.6,11,5,151,0.386,0,0.0,0,11216,42,-0.536,0.0193,3,45.7,0,2.81,0,0,63.8,0.01,0,0,none,0
J4695,A188,C162,2025-07-12 08:33:00,2025-07-12 11:02:00,maintenance,day,1,1,0,4.9,8.5,11,12,62,0.106,1,0.0,0,10630,240,-0.193,0.0122,0,20.2,0,0.08,0,0,58.7,0.24,0,0,none,0
J4696,A267,C16,2025-08-27 19:52:00,2025-08-27 20:33:00,emergency,day,0,1,1,3.4,0.4,11,1,176,0.226,0,0.0,0,10854,49,1.298,0.0172,0,36.7,1,2.98,0,0,51.6,0.2,0,0,none,0
J4697,A297,C88,2025-09-13 17:32:00,2025-09-13 19:32:00,maintenance,day,1,0,0,10.9,12.3,22,23,367,0.154,0,0.0,0,22011,6,0.071,0.015,0,32.1,0,0.43,0,0,51.6,1.76,0,0,none,0
J4698,A143,C99,2025-09-02 08:13:00,2025-09-02 10:26:00,emergency,day,0,1,1,0.7,24.6,22,9,113,0.184,0,0.38,0,22444,88,-0.288,0.0171,0,72.3,2,2.15,0,0,55.4,0.02,0,0,none,0
J4699,A257,C123,2025-08-09 03:33:00,2025-08-09 05:02:00,inspection,night,1,1,1,4.7,17.2,22,11,714,0.182,0,0.0,0,22289,31,-0.043,0.0211,0,18.8,1,3.76,0,0,66.5,1.05,0,0,none,0
J4700,A259,C47,2025-09-28 03:52:00,2025-09-28 05:59:00,repair,night,0,1,1,9.5,6.8,22,3,205,0.231,2,0.0,0,21893,119,0.367,0.0174,0,44.5,0,3.65,0,0,68.3,1.58,0,0,none,0
J4701,A212,C21,2025-02-13 19:35:00,2025-02-13 21:32:00,emergency,day,0,1,1,2.6,0.6,22,8,107,0.412,0,0.0,0,21640,25,0.998,0.0245,0,65.8,2,3.66,0,0,50.6,0.71,0,0,none,0
J4702,A159,C61,2025-03-23 20:46:00,2025-03-23 21:57:00,emergency,night,0,0,1,7.7,22.4,11,17,42,0.236,0,0.0,0,10626,8,-0.402,0.0003,0,40.8,1,1.64,0,0,60.7,0.44,0,0,none,0
J4703,A275,C105,2025-08-20 06:54:00,2025-08-20 08:55:00,maintenance,day,1,1,0,6.7,20.7,11,7,212,0.103,0,0.0,0,11103,70,-0.756,0.0635,0,55.9,0,2.08,0,0,51.4,1.34,0,0,none,0
J4704,A139,C203,2025-07-18 09:51:00,2025-07-18 11:41:00,maintenance,day,1,1,0,6.4,2.6,66,7,251,0.159,1,0.89,0,66171,127,-0.339,0.0051,0,81.9,0,1.42,0,0,56.4,0.34,0,0,none,0
J4705,A286,C31,2025-01-25 12:12:00,2025-01-25 13:40:00,emergency,day,0,1,1,6.1,24.1,66,19,155,0.109,0,0.0,0,65893,49,-0.743,0.0321,1,67.0,1,1.24,0,0,57.1,0.06,0,0,none,0
J4706,A128,C199,2025-02-21 22:53:00,2025-02-22 00:47:00,repair,night,0,1,0,12.2,8.4,11,16,422,0.178,0,0.0,0,10980,64,0.682,0.0556,3,85.5,1,2.18,0,0,57.5,0.19,0,0,none,0
J4707,A113,C72,2025-03-09 10:56:00,2025-03-09 13:01:00,maintenance,day,1,1,1,9.2,17.2,22,2,247,0.121,0,0.6,0,22126,115,-0.27,0.0026,0,46.9,0,0.09,0,0,63.8,0.6,0,0,none,0
J4708,A258,C47,2025-02-05 20:31:00,2025-02-05 21:15:00,maintenance,night,1,1,1,4.4,8.3,66,28,35,0.136,0,0.31,0,65839,87,0.618,0.0065,0,59.3,1,1.64,0,0,66.7,0.25,0,0,none,0
J4709,A173,C13,2025-01-07 20:45:00,2025-01-07 22:47:00,inspection,night,1,1,1,2.8,22.0,33,1,101,0.167,0,0.0,0,32940,115,-0.594,0.0367,0,52.7,0,1.67,1,0,56.8,1.26,0,0,none,1
J4710,A187,C187,2025-05-09 17:38:00,2025-05-09 19:20:00,inspection,day,1,1,0,6.6,19.9,11,10,1044,0.201,0,0.0,0,11149,197,0.98,0.0217,1,19.3,0,2.65,0,0,62.5,0.3,0,0,none,0
J4711,A128,C88,2025-08-17 02:18:00,2025-08-17 04:03:00,inspection,night,1,1,0,1.6,7.9,66,9,22,0.546,0,0.67,0,66079,118,-0.851,0.0161,0,64.8,1,0.66,1,0,51.7,0.05,0,0,none,1
J4712,A215,C130,2025-08-16 05:51:00,2025-08-16 06:51:00,inspection,night,1,1,0,3.7,18.6,22,13,19,0.062,1,0.0,0,22111,12,0.457,0.0151,1,59.6,0,1.5,0,0,56.9,1.22,0,0,none,0
J4713,A105,C94,2025-10-21 07:41:00,2025-10-21 09:41:00,maintenance,day,1,1,0,8.9,10.5,11,13,263,0.009,0,0.0,0,10978,106,-0.207,0.0319,0,63.1,0,1.81,0,0,66.0,0.56,0,0,none,0
J4714,A153,C199,2025-09-06 17:02:00,2025-09-06 18:50:00,maintenance,day,0,1,1,0.9,21.8,11,14,9,0.157,0,0.0,0,10850,104,0.194,0.0317,0,11.0,1,2.3,0,0,50.1,1.01,0,0,none,0
J4715,A237,C64,2025-02-04 14:12:00,2025-02-04 16:10:00,maintenance,day,1,1,1,8.5,19.8,11,12,119,0.03,0,0.0,0,10808,54,-0.471,0.0269,0,32.6,0,2.96,0,0,56.6,0.61,0,0,none,0
J4716,A152,C149,2025-05-07 02:12:00,2025-05-07 04:01:00,maintenance,night,1,1,1,6.0,9.4,11,8,117,0.07,0,0.0,0,10833,131,0.664,0.015,0,38.3,0,2.57,0,0,60.9,0.18,0,0,none,0
J4717,A233,C202,2025-08-11 18:27:00,2025-08-11 20:42:00,maintenance,day,1,1,0,6.4,1.9,11,20,300,0.402,0,0.0,0,11304,0,0.131,0.0307,0,21.7,0,1.5,0,0,56.7,1.08,0,0,none,0
J4718,A166,C150,2025-02-01 04:20:00,2025-02-01 06:59:00,repair,night,0,1,0,11.2,2.5,11,9,74,0.088,0,0.0,0,11384,67,0.827,0.024,0,72.9,0,2.23,0,0,46.6,0.79,0,0,none,0
J4719,A223,C169,2025-10-06 12:27:00,2025-10-06 15:08:00,emergency,day,0,1,1,1.7,15.0,33,14,125,0.115,0,0.34,0,33066,95,0.864,0.0383,1,50.9,0,0.57,0,0,63.4,1.51,0,1,minor,0
J4720,A286,C46,2025-07-13 08:32:00,2025-07-13 09:51:00,emergency,day,0,1,1,7.7,1.0,33,5,363,0.289,0,0.0,0,32828,91,0.261,0.0192,0,29.7,1,1.95,0,0,66.7,0.28,0,0,none,0
J4721,A277,C188,2025-02-20 11:32:00,2025-02-20 13:45:00,maintenance,day,1,1,1,8.0,3.7,22,1,22,0.103,0,0.0,0,21787,114,-0.843,0.0067,0,28.6,0,4.77,0,0,69.0,0.19,0,0,none,0
J4722,A271,C14,2025-10-06 04:24:00,2025-10-06 06:06:00,maintenance,night,1,1,0,8.9,11.5,33,8,431,0.102,0,0.0,0,32987,70,-0.03,0.0565,0,63.0,0,3.56,0,0,61.6,0.19,0,0,none,0
J4723,A196,C159,2025-08-30 09:00:00,2025-08-30 10:44:00,emergency,day,0,1,0,7.9,19.6,11,26,34,0.054,0,0.0,0,10612,133,-0.854,0.0352,0,60.8,1,2.34,0,0,64.8,0.95,0,0,none,0
J4724,A269,C144,2025-06-07 18:48:00,2025-06-07 20:49:00,repair,day,0,1,0,6.2,14.3,66,7,6,0.152,0,0.0,0,65761,43,-0.726,0.0144,1,67.3,0,0.91,0,0,60.7,0.88,0,0,none,0
J4725,A111,C75,2025-02-02 05:23:00,2025-02-02 06:15:00,maintenance,night,1,1,1,7.3,3.3,22,12,82,0.122,0,0.0,0,22170,131,0.258,0.0537,0,39.3,0,1.09,0,0,62.5,0.17,1,0,none,0
J4726,A143,C25,2025-03-05 07:30:00,2025-03-05 09:37:00,emergency,day,0,1,0,8.2,9.6,33,1,69,0.285,0,0.0,0,33145,87,-0.01,0.0148,0,41.5,2,1.68,0,0,50.4,0.61,0,0,none,0
J4727,A172,C61,2025-07-08 09:52:00,2025-07-08 11:44:00,maintenance,day,1,1,1,7.4,16.3,33,20,167,0.16,1,0.0,0,32950,118,-0.26,0.0196,0,28.7,0,4.67,0,0,55.6,0.55,0,0,none,0
J4728,A278,C168,2025-08-05 16:23:00,2025-08-05 17:38:00,repair,day,0,1,1,5.1,19.0,66,9,28,0.238,0,0.0,0,65928,98,0.07,0.0191,1,75.7,0,3.18,0,0,53.8,0.33,0,0,none,0
J4729,A169,C23,2025-02-11 13:51:00,2025-02-11 15:53:00,emergency,day,0,1,0,9.3,2.6,33,7,133,0.173,0,0.0,0,32840,169,-0.226,0.001,0,24.3,1,0.6,0,0,47.3,0.12,0,0,none,0
J4730,A219,C177,2025-01-23 08:14:00,2025-01-23 10:06:00,maintenance,day,1,1,1,0.5,20.0,11,7,506,0.41,0,0.0,0,10736,203,-0.209,0.0243,0,26.4,0,4.3,0,0,64.8,1.08,0,0,none,0
J4731,A102,C27,2025-06-10 07:03:00,2025-06-10 08:56:00,emergency,day,0,0,1,4.8,8.5,11,20,267,0.5,0,0.0,0,10966,18,0.793,0.0219,1,9.2,0,0.78,0,0,58.2,1.43,0,0,none,0
J4732,A199,C179,2025-06-05 06:03:00,2025-06-05 07:32:00,repair,day,0,1,1,4.6,3.0,66,10,49,0.265,0,0.0,0,66051,35,-0.724,0.0137,0,54.6,0,4.24,0,0,68.2,0.52,0,0,none,0
J4733,A169,C179,2025-04-06 14:13:00,2025-04-06 15:53:00,repair,day,0,1,1,4.3,4.8,22,69,533,0.153,0,0.49,0,22201,28,0.693,0.0383,0,15.2,0,1.75,0,0,61.8,0.25,0,0,none,0
J4734,A268,C102,2025-03-18 11:55:00,2025-03-18 14:29:00,maintenance,day,1,0,1,8.9,12.4,33,8,126,0.222,0,0.05,0,33261,139,0.297,0.0139,0,80.9,2,0.83,0,0,51.8,0.83,0,0,none,0
J4735,A127,C14,2025-08-20 22:37:00,2025-08-21 01:14:00,emergency,night,0,1,1,7.4,7.9,22,3,175,0.201,1,0.0,1,22236,166,-0.11,0.014,0,30.9,3,0.2,0,0,61.9,1.1,0,0,none,0
J4736,A174,C176,2025-08-15 12:30:00,2025-08-15 15:03:00,emergency,day,0,1,0,3.8,7.3,22,16,4,0.344,0,0.0,0,22020,92,0.459,0.0223,1,29.3,0,3.61,0,0,57.3,1.1,0,0,none,0
J4737,A198,C69,2025-08-05 13:02:00,2025-08-05 14:12:00,repair,day,0,0,1,12.1,5.7,11,5,52,0.025,0,0.0,0,11294,50,0.807,0.0243,0,5.3,0,1.61,0,0,42.6,0.66,0,0,none,0
J4738,A197,C140,2025-07-20 13:13:00,2025-07-20 14:37:00,repair,day,0,1,0,4.6,27.7,33,6,62,0.219,1,0.0,0,32758,102,-0.52,0.0212,0,34.8,1,5.63,0,0,60.3,1.09,1,0,none,0
J4739,A281,C35,2025-03-30 17:55:00,2025-03-30 19:59:00,repair,day,0,0,1,8.0,3.4,22,3,58,0.04,2,0.0,0,21982,74,0.799,0.0366,1,60.7,0,4.42,0,0,53.5,0.13,0,0,none,0
J4740,A180,C134,2025-03-03 13:48:00,2025-03-03 14:12:00,repair,day,0,1,1,9.4,13.8,33,2,102,0.176,1,0.0,0,33263,92,-0.253,0.0008,0,30.1,0,2.88,0,0,57.7,0.29,0,0,none,0
J4741,A252,C146,2025-05-29 04:37:00,2025-05-29 06:38:00,repair,night,0,1,1,8.3,14.9,11,2,165,0.123,0,0.0,0,10968,42,-0.328,0.0311,1,0.1,1,1.26,0,0,69.7,1.16,0,0,none,0
J4742,A122,C57,2025-04-12 03:19:00,2025-04-12 05:48:00,maintenance,night,1,1,0,5.7,20.2,22,18,116,0.495,0,0.0,0,22128,62,-0.127,0.0049,0,1.3,0,1.43,0,0,56.1,1.5,0,0,none,0
J4743,A150,C138,2025-09-02 11:30:00,2025-09-02 12:53:00,maintenance,day,1,1,0,2.6,10.3,33,1,41,0.301,0,0.0,0,33215,196,0.577,0.0307,0,54.8,0,0.01,0,0,61.1,0.64,0,0,none,0
J4744,A217,C153,2025-06-16 01:41:00,2025-06-16 02:16:00,maintenance,night,1,1,1,10.0,8.4,33,29,141,0.162,0,0.0,0,32917,115,-0.097,0.0113,0,48.1,1,1.11,0,0,72.2,1.44,0,0,none,0
J4745,A282,C15,2025-03-08 16:19:00,2025-03-08 17:57:00,emergency,day,0,1,1,11.6,17.6,11,1,12,0.14,1,0.0,0,11151,48,1.172,0.019,0,35.1,0,2.44,0,0,57.4,0.14,0,0,none,0
J4746,A110,C73,2025-08-25 05:06:00,2025-08-25 07:33:00,maintenance,night,1,1,1,6.3,14.3,33,14,24,0.124,0,0.0,0,33200,27,-0.413,0.0027,0,68.0,1,1.78,0,0,56.1,0.05,0,0,none,0
J4747,A235,C88,2025-01-21 00:03:00,2025-01-21 02:15:00,maintenance,night,1,1,1,7.6,16.5,132,22,109,0.189,0,0.0,0,131989,63,-0.41,0.0071,0,69.9,1,3.6,0,0,72.4,0.37,0,0,none,0
J4748,A185,C135,2025-04-14 16:22:00,2025-04-14 17:54:00,repair,day,0,0,1,7.2,10.9,132,24,147,0.313,0,0.05,0,132233,97,0.83,0.0354,0,97.0,2,1.33,0,0,60.6,0.97,0,0,none,0
J4749,A200,C200,2025-04-14 10:14:00,2025-04-14 13:27:00,maintenance,day,1,1,1,4.6,5.3,11,16,163,0.178,0,0.0,0,10570,74,-0.808,0.0225,1,18.3,0,5.18,0,0,56.6,0.41,0,0,none,0
J4750,A140,C14,2025-10-22 18:35:00,2025-10-22 19:51:00,emergency,day,0,1,1,0.5,22.1,33,38,247,0.081,0,0.0,0,33055,1,-1.305,0.0159,0,14.8,2,0.99,0,0,61.0,0.06,0,1,minor,0
J4751,A188,C185,2025-06-09 19:47:00,2025-06-09 21:42:00,emergency,day,0,1,1,5.4,20.3,66,5,127,0.043,0,0.0,0,65752,142,0.167,0.0438,2,32.8,1,0.42,0,0,56.6,1.44,0,0,none,0
J4752,A190,C100,2025-01-22 09:15:00,2025-01-22 10:47:00,repair,day,0,1,1,9.3,17.5,11,1,527,0.389,0,0.69,0,10782,6,-0.059,0.022,0,8.6,0,1.18,0,0,59.8,0.69,0,0,none,0
J4753,A260,C87,2025-07-08 03:14:00,2025-07-08 04:58:00,maintenance,night,1,1,0,3.9,8.6,22,28,2,0.216,1,0.0,0,21942,125,0.762,0.0123,0,21.4,0,0.39,1,0,63.8,2.06,0,0,none,1
J4754,A160,C138,2025-01-08 16:53:00,2025-01-08 18:59:00,repair,day,0,1,1,5.9,10.3,22,22,5,0.226,0,0.0,0,21735,8,-0.492,0.0179,1,44.1,1,5.09,0,0,62.9,0.9,0,0,none,0
J4755,A170,C25,2025-10-01 04:49:00,2025-10-01 07:09:00,maintenance,night,1,1,0,7.1,5.5,11,5,164,0.229,0,0.0,0,10876,147,-1.242,0.0261,0,44.4,1,1.89,0,0,51.4,0.93,1,0,none,0
J4756,A260,C75,2025-09-09 16:55:00,2025-09-09 17:23:00,maintenance,day,1,1,0,10.7,17.1,11,1,23,0.105,0,0.0,0,11191,117,-0.375,0.0008,1,35.5,0,3.29,0,0,63.1,1.29,0,0,none,0
J4757,A199,C17,2025-07-14 05:53:00,2025-07-14 08:40:00,repair,night,0,1,1,5.0,13.7,11,1,194,0.073,1,0.0,0,11194,95,0.129,0.004,0,45.0,0,2.32,0,0,62.0,1.27,0,1,major,0
J4758,A242,C81,2025-07-09 19:34:00,2025-07-09 20:50:00,repair,day,0,1,1,8.8,6.4,22,35,4,0.229,0,1.13,0,22031,127,0.822,0.0214,0,51.6,1,3.49,0,0,56.7,0.79,0,0,none,0
J4759,A157,C48,2025-08-14 16:08:00,2025-08-14 17:44:00,maintenance,day,1,1,1,8.4,0.4,33,1,312,0.129,0,0.0,0,32794,138,0.703,0.0232,0,3.4,1,0.71,0,0,59.1,0.59,0,0,none,0
J4760,A187,C110,2025-05-01 17:04:00,2025-05-01 18:09:00,maintenance,day,0,1,1,3.9,7.0,11,15,420,0.115,0,0.0,0,10698,8,0.14,0.0301,0,16.4,0,1.11,0,0,58.2,0.06,0,0,none,0
J4761,A268,C45,2025-04-24 11:19:00,2025-04-24 13:35:00,repair,day,0,0,1,9.2,7.2,33,2,179,0.299,0,0.0,0,33118,96,-0.268,0.0237,0,7.2,0,1.8,0,0,48.7,0.86,0,0,none,0
J4762,A122,C196,2025-07-31 06:14:00,2025-07-31 08:03:00,maintenance,day,1,1,0,4.9,13.1,22,7,128,0.289,0,0.0,0,21982,40,0.125,0.0033,0,36.1,0,1.44,0,0,56.3,0.86,0,0,none,0
J4763,A197,C143,2025-01-28 21:57:00,2025-01-28 23:45:00,repair,night,0,0,0,5.7,16.2,22,6,93,0.109,0,0.0,0,22020,26,-0.524,0.027,0,80.2,1,4.6,0,0,60.7,1.36,0,0,none,0
J4764,A273,C166,2025-01-02 13:41:00,2025-01-02 15:07:00,maintenance,day,0,1,1,3.2,9.3,11,2,230,0.191,0,0.0,0,11025,44,0.0,0.0164,1,7.6,0,2.16,0,0,56.2,0.2,0,0,none,0
J4765,A260,C185,2025-04-20 10:24:00,2025-04-20 12:52:00,emergency,day,0,1,0,13.8,8.0,11,9,48,0.078,0,0.0,0,10674,27,-0.153,0.0226,0,29.4,1,2.12,0,0,63.1,0.21,0,0,none,0
J4766,A158,C116,2025-10-05 17:32:00,2025-10-05 19:10:00,maintenance,day,1,1,0,3.7,20.0,33,23,122,0.061,0,0.0,0,33150,105,-0.18,0.0338,0,50.9,0,0.31,0,0,55.6,1.73,0,0,none,0
J4767,A161,C156,2025-08-31 07:39:00,2025-08-31 10:14:00,repair,day,0,1,0,5.1,13.6,22,1,59,0.446,0,0.0,0,21888,2,-0.448,0.0064,0,23.6,0,1.35,0,0,60.4,0.3,0,0,none,0
J4768,A139,C119,2025-07-22 03:17:00,2025-07-22 04:24:00,maintenance,night,1,1,1,7.8,1.8,132,6,353,0.106,0,0.0,0,131896,110,0.38,0.0408,0,83.3,0,2.54,0,0,57.6,0.72,1,0,none,0
J4769,A179,C164,2025-04-05 01:30:00,2025-04-05 01:59:00,maintenance,night,1,1,0,6.2,8.5,11,3,43,0.373,0,0.0,0,10994,53,0.16,0.0006,0,31.8,0,2.9,0,0,63.6,0.1,0,0,none,0
J4770,A184,C124,2025-01-29 04:23:00,2025-01-29 05:35:00,maintenance,night,1,1,0,8.3,25.1,33,3,114,0.178,0,0.0,0,33155,73,0.129,0.0429,0,63.1,1,3.69,0,0,65.8,0.88,0,0,none,0
J4771,A238,C43,2025-09-17 21:06:00,2025-09-17 23:09:00,maintenance,night,1,1,1,10.7,2.1,22,34,64,0.221,0,0.28,0,22135,66,0.045,0.0286,1,37.3,0,3.17,0,0,53.8,0.23,0,1,minor,0
J4772,A152,C177,2025-08-30 07:55:00,2025-08-30 09:24:00,maintenance,day,1,1,1,6.6,13.5,22,12,219,0.207,0,0.0,0,21990,104,0.025,0.0025,0,33.1,0,1.14,0,0,65.9,0.39,0,0,none,0
J4773,A135,C158,2025-04-22 04:25:00,2025-04-22 05:18:00,emergency,night,0,1,1,5.6,21.3,66,22,462,0.355,0,0.0,0,66134,72,1.049,0.0092,0,60.2,0,0.48,0,0,68.4,0.33,0,0,none,0
J4774,A238,C185,2025-10-17 17:36:00,2025-10-17 20:06:00,maintenance,day,1,1,1,2.3,25.0,22,2,5,0.623,0,0.15,0,22004,37,-0.817,0.0006,0,58.0,0,3.51,0,0,50.9,1.51,0,0,none,0
J4775,A151,C45,2025-03-19 02:32:00,2025-03-19 04:40:00,maintenance,night,1,0,0,1.5,4.3,22,51,150,0.041,1,0.0,0,21797,58,0.288,0.028,0,37.3,0,0.86,0,0,50.9,1.51,0,0,none,0
J4776,A179,C186,2025-05-24 17:00:00,2025-05-24 18:46:00,maintenance,day,0,0,1,4.7,5.3,33,28,5,0.149,0,0.0,0,33076,111,0.989,0.0026,0,37.8,1,1.3,0,0,67.0,1.15,0,0,none,0
J4777,A280,C144,2025-07-31 15:08:00,2025-07-31 16:53:00,repair,day,0,0,1,7.4,21.8,66,4,355,0.234,0,0.0,0,66270,133,0.271,0.0165,0,85.3,0,2.61,0,0,57.8,0.46,0,0,none,0
J4778,A134,C120,2025-09-06 01:38:00,2025-09-06 03:01:00,maintenance,night,1,0,0,9.4,15.2,11,25,571,0.036,0,0.0,0,10833,58,0.322,0.0152,0,32.3,0,2.41,0,0,52.9,2.44,0,0,none,0
J4779,A297,C47,2025-06-07 10:47:00,2025-06-07 12:12:00,emergency,day,0,1,1,9.5,19.8,11,1,115,0.237,1,0.0,0,11405,40,-0.542,0.0081,0,3.8,1,2.42,0,0,68.2,0.58,0,1,minor,0
J4780,A267,C154,2025-02-21 07:09:00,2025-02-21 08:38:00,maintenance,day,0,1,1,3.3,7.7,22,1,317,0.062,0,0.31,0,21956,124,0.02,0.0205,0,44.9,0,3.31,0,0,58.0,2.36,0,1,minor,0
J4781,A140,C91,2025-07-05 19:14:00,2025-07-05 20:14:00,emergency,day,0,1,1,8.1,11.7,22,18,314,0.206,0,0.0,0,22138,25,-0.302,0.0342,0,26.9,0,0.43,0,0,56.2,1.22,0,0,none,0
